PFCD,ProcessNO,ChGrade,NoChGrade1,NoChGrade2,NoChGrade3,NoChGrade4,NoChGrade5,NoChGrade6,NoChGrade7,NoChGrade8,NoChGrade9,NoChGrade10
TA270331AX14,,,,,,,,,,,,
TA270331BF14,,,,,,,,,,,,
TA270344CG14,,,,,,,,,,,,
TA270331BH14,,,,,,,,,,,,
TA270344BX14,,,,,,,,,,,,
TA270331BA14,,,,,,,,,,,,
TA270331AU14,,,,,,,,,,,,
TA270331AV14,,,,,,,,,,,,
TA270331BD14,,,,,,,,,,,,
TA270344CD14,,,,,,,,,,,,
TA270331AL14,,,,,,,,,,,,
TA270331AK14,,,,,,,,,,,,
TA270331AH14,,,,,,,,,,,,
TA270331AQ14,,,,,,,,,,,,
TA270331AE14,,,,,,,,,,,,
TA270331AT14,,,,,,,,,,,,
TA270331AY14,,,,,,,,,,,,
TA270331AS14,,,,,,,,,,,,
TA270331AF14,,,,,,,,,,,,
TA270331AR14,,,,,,,,,,,,
TA270331AM14,,,,,,,,,,,,
TA270331AB14,,,,,,,,,,,,
TA270331AA14,,,,,,,,,,,,
TA270331AG14,,,,,,,,,,,,
TA270331AD14,,,,,,,,,,,,
TA270331AC14,,,,,,,,,,,,
TA270323CC14,,,,,,,,,,,,
TA270323BX14,,,,,,,,,,,,
TA270308CE14,,,,,,,,,,,,
TA270286BT14,,,,,,,,,,,,
TA270323CF14,,,,,,,,,,,,
TA270323BP14,,,,,,,,,,,,
TA270323BN14,,,,,,,,,,,,
TA270323BY14,,,,,,,,,,,,
TA270323BW14,,,,,,,,,,,,
TA270394CD14,,,,,,,,,,,,
TA270416BT14,,,,,,,,,,,,
TA270416BC14,,,,,,,,,,,,
TA270416BH14,,,,,,,,,,,,
TA270416AX14,,,,,,,,,,,,
TA270416AG14,,,,,,,,,,,,
TA270416AV14,,,,,,,,,,,,
TA270359CE14,,,,,,,,,,,,
TA270359CB14,,,,,,,,,,,,
TA270359BV14,,,,,,,,,,,,
TA270359CH14,,,,,,,,,,,,
TA270359CF14,,,,,,,,,,,,
TA270359CG14,,,,,,,,,,,,
TA270359BY14,,,,,,,,,,,,
TA270359BS14,,,,,,,,,,,,
TA270359BX14,,,,,,,,,,,,
TA270359BT14,,,,,,,,,,,,
TA270359CC14,,,,,,,,,,,,
TA270359BU14,,,,,,,,,,,,
TA270359CD14,,,,,,,,,,,,
TA270359BR14,,,,,,,,,,,,
TA270359BN14,,,,,,,,,,,,
TA270359BQ14,,,,,,,,,,,,
TA270359BH14,,,,,,,,,,,,
TA270359BJ14,,,,,,,,,,,,
TA270359BP14,,,,,,,,,,,,
TA270359BM14,,,,,,,,,,,,
TA270359BG14,,,,,,,,,,,,
TA270359BD14,,,,,,,,,,,,
TA270359BF14,,,,,,,,,,,,
TA270359BE14,,,,,,,,,,,,
TA270359BW14,,,,,,,,,,,,
TA270359BC14,,,,,,,,,,,,
TA270359BL14,,,,,,,,,,,,
TA270359AX14,,,,,,,,,,,,
TA270359AW14,,,,,,,,,,,,
TA270359BB14,,,,,,,,,,,,
TA270359AV14,,,,,,,,,,,,
TA270359AU14,,,,,,,,,,,,
TA270359AK14,,,,,,,,,,,,
TA270359AT14,,,,,,,,,,,,
TA270359AN14,,,,,,,,,,,,
TA270359AR14,,,,,,,,,,,,
TA270359BZ14,,,,,,,,,,,,
TA270359AM14,,,,,,,,,,,,
TA270359AH14,,,,,,,,,,,,
TA270359AJ14,,,,,,,,,,,,
TA270359AD14,,,,,,,,,,,,
TA270359AG14,,,,,,,,,,,,
TA270359AC14,,,,,,,,,,,,
TA270359AS14,,,,,,,,,,,,
TA270359AL14,,,,,,,,,,,,
TA270359AP14,,,,,,,,,,,,
TA270359AY14,,,,,,,,,,,,
TA270359AQ14,,,,,,,,,,,,
TA270359AE14,,,,,,,,,,,,
TA270332AR14,,,,,,,,,,,,
TA270332AE14,,,,,,,,,,,,
TA270332AD14,,,,,,,,,,,,
TA270332AZ14,,,,,,,,,,,,
TA270335AV14,,,,,,,,,,,,
TA270335BC14,,,,,,,,,,,,
TA270335AX14,,,,,,,,,,,,
TA270394BC14,,,,,,,,,,,,
TA270324AA14,,,,,,,,,,,,
TA270324AG14,,,,,,,,,,,,
TA270324AN14,,,,,,,,,,,,
TA270324AD14,,,,,,,,,,,,
TA270324AH14,,,,,,,,,,,,
TA270394AT14,,,,,,,,,,,,
TA270394AA14,,,,,,,,,,,,
TA270324AC14,,,,,,,,,,,,
TA270394BD14,,,,,,,,,,,,
TA270394AY14,,,,,,,,,,,,
TA270386BG14,,,,,,,,,,,,
TA270386BL14,,,,,,,,,,,,
TA270335AN15,,,,,,,,,,,,
TA270386AA15,,,,,,,,,,,,
TA270335AJ15,,,,,,,,,,,,
TA270386AQ15,,,,,,,,,,,,
TA270335AP15,,,,,,,,,,,,
TA270386AB15,,,,,,,,,,,,
TA270335AK15,,,,,,,,,,,,
TA270335AG15,,,,,,,,,,,,
TA270335AF15,,,,,,,,,,,,
TA270335AB15,,,,,,,,,,,,
TA270335AM15,,,,,,,,,,,,
TA270335AC15,,,,,,,,,,,,
TA270335AR15,,,,,,,,,,,,
TA270335AW15,,,,,,,,,,,,
TA270335BA15,,,,,,,,,,,,
TA270335AS15,,,,,,,,,,,,
TA270335AZ15,,,,,,,,,,,,
TA270335AY15,,,,,,,,,,,,
TA270416BB15,,,,,,,,,,,,
TA270416AM15,,,,,,,,,,,,
TA270416AZ15,,,,,,,,,,,,
TA270416AY15,,,,,,,,,,,,
TA270416AU15,,,,,,,,,,,,
TA270416AQ15,,,,,,,,,,,,
TA270416AJ15,,,,,,,,,,,,
TA270416BF15,,,,,,,,,,,,
TA270416AE15,,,,,,,,,,,,
TA270416AL15,,,,,,,,,,,,
TA270416AF15,,,,,,,,,,,,
TA270416AD15,,,,,,,,,,,,
TA270272AQ15,,,,,,,,,,,,
TA270323CG15,,,,,,,,,,,,
TA270323BT15,,,,,,,,,,,,
TA270272AW15,,,,,,,,,,,,
TA270323BU15,,,,,,,,,,,,
TA270340BP15,,,,,,,,,,,,
TA270323CD15,,,,,,,,,,,,
TA270309AW15,,,,,,,,,,,,
TA270309BC15,,,,,,,,,,,,
TA270309BE15,,,,,,,,,,,,
TA270309AX15,,,,,,,,,,,,
TA270323CE15,,,,,,,,,,,,
TA270309BB15,,,,,,,,,,,,
TA270323BS15,,,,,,,,,,,,
TA270309BK15,,,,,,,,,,,,
TA270309BF15,,,,,,,,,,,,
TA270323BV15,,,,,,,,,,,,
TA270272AS15,,,,,,,,,,,,
TA270272AT15,,,,,,,,,,,,
TA270309BM15,,,,,,,,,,,,
TA270272AR15,,,,,,,,,,,,
TA270309BL15,,,,,,,,,,,,
TA270333AB15,,,,,,,,,,,,
TA270333AG15,,,,,,,,,,,,
TA270333AA15,,,,,,,,,,,,
TA270337AJ15,,,,,,,,,,,,
TA270333AE15,,,,,,,,,,,,
TA270333AM15,,,,,,,,,,,,
TA270333AD15,,,,,,,,,,,,
TA270333AZ15,,,,,,,,,,,,
TA270333AH15,,,,,,,,,,,,
TA270333AJ15,,,,,,,,,,,,
TA270333AC15,,,,,,,,,,,,
TA270333AK15,,,,,,,,,,,,
TA270333AV15,,,,,,,,,,,,
TA270333AN15,,,,,,,,,,,,
TA270333CH15,,,,,,,,,,,,
TA270333AX15,,,,,,,,,,,,
TA270333AS15,,,,,,,,,,,,
TA270333BC15,,,,,,,,,,,,
TA270333AF15,,,,,,,,,,,,
TA270333AU15,,,,,,,,,,,,
TA270333AW15,,,,,,,,,,,,
TA270411AP15,,,,,,,,,,,,
TA270411AA15,,,,,,,,,,,,
TA270411AE15,,,,,,,,,,,,
TA270411AS15,,,,,,,,,,,,
TA270411AU15,,,,,,,,,,,,
TA270411AG15,,,,,,,,,,,,
TA270411AH15,,,,,,,,,,,,
TA270411AT15,,,,,,,,,,,,
TA270411AY15,,,,,,,,,,,,
TA270411AM15,,,,,,,,,,,,
TA270411AN15,,,,,,,,,,,,
TA270411BC15,,,,,,,,,,,,
TA270411AV15,,,,,,,,,,,,
TA270411AW15,,,,,,,,,,,,
TA270411AK15,,,,,,,,,,,,
TA270411BR15,,,,,,,,,,,,
TA270411BA15,,,,,,,,,,,,
TA270411BK15,,,,,,,,,,,,
TA270411BN15,,,,,,,,,,,,
TA270411AQ15,,,,,,,,,,,,
TA270411BE15,,,,,,,,,,,,
TA270411BU15,,,,,,,,,,,,
TA270411AX15,,,,,,,,,,,,
TA270411BP15,,,,,,,,,,,,
TA270411BW15,,,,,,,,,,,,
TA270411AZ15,,,,,,,,,,,,
TA270411AF15,,,,,,,,,,,,
TA270411BG15,,,,,,,,,,,,
TA270411BH15,,,,,,,,,,,,
TA270411BB15,,,,,,,,,,,,
TA270411BF15,,,,,,,,,,,,
TA270411BS15,,,,,,,,,,,,
TA270411CC15,,,,,,,,,,,,
TA270411AR15,,,,,,,,,,,,
TA270411CB15,,,,,,,,,,,,
TA270411BD15,,,,,,,,,,,,
TA270411BL15,,,,,,,,,,,,
TA270411BV15,,,,,,,,,,,,
TA270411CA15,,,,,,,,,,,,
TA270411BZ15,,,,,,,,,,,,
TA270411CE15,,,,,,,,,,,,
TA270411BM15,,,,,,,,,,,,
TA270411BT15,,,,,,,,,,,,
TA270411CD15,,,,,,,,,,,,
TA270411BX15,,,,,,,,,,,,
TA270411CF15,,,,,,,,,,,,
TA270411BY15,,,,,,,,,,,,
TA270411BJ15,,,,,,,,,,,,
TA270411CG15,,,,,,,,,,,,
TA270411CH15,,,,,,,,,,,,
TA270416BU15,,,,,,,,,,,,
TA270416BK15,,,,,,,,,,,,
TA270416BG15,,,,,,,,,,,,
TA270416BJ15,,,,,,,,,,,,
TA270416BD15,,,,,,,,,,,,
TA270416BE15,,,,,,,,,,,,
TA270416AB15,,,,,,,,,,,,
TA270416AN15,,,,,,,,,,,,
TA270416AA15,,,,,,,,,,,,
TA270416AC15,,,,,,,,,,,,
TA270330AH15,,,,,,,,,,,,
TA270386CH15,,,,,,,,,,,,
TA270324AF15,,,,,,,,,,,,
TA270332AW15,,,,,,,,,,,,
TA270332AU15,,,,,,,,,,,,
TA270332AY15,,,,,,,,,,,,
TA270332BB15,,,,,,,,,,,,
TA270332AV15,,,,,,,,,,,,
TA270332AP15,,,,,,,,,,,,
TA270332BP15,,,,,,,,,,,,
TA270332BF15,,,,,,,,,,,,
TA270332BD15,,,,,,,,,,,,
TA270332BW15,,,,,,,,,,,,
TA270305AA15,,,,,,,,,,,,
TA270305CH15,,,,,,,,,,,,
TA270298AY15,,,,,,,,,,,,
TA270322CE15,,,,,,,,,,,,
TA270298AX15,,,,,,,,,,,,
TA270324AS15,,,,,,,,,,,,
TA270324AU15,,,,,,,,,,,,
TA270268BF15,,,,,,,,,,,,
TA270298AW15,,,,,,,,,,,,
TA270301CG15,,,,,,,,,,,,
TA270332AX15,,,,,,,,,,,,
TA270268BH15,,,,,,,,,,,,
TA270298AZ15,,,,,,,,,,,,
TA270301CD15,,,,,,,,,,,,
TA270298AV15,,,,,,,,,,,,
TA270301CF15,,,,,,,,,,,,
TA270301CE15,,,,,,,,,,,,
TA270268AA15,,,,,,,,,,,,
TA270268BK15,,,,,,,,,,,,
TA270265BX15,,,,,,,,,,,,
TA270268BL15,,,,,,,,,,,,
TA270265BQ15,,,,,,,,,,,,
TA270265BT15,,,,,,,,,,,,
TA270268BJ15,,,,,,,,,,,,
TA270259AQ15,,,,,,,,,,,,
TA270265BR15,,,,,,,,,,,,
TA270268BG15,,,,,,,,,,,,
TA270301CH15,,,,,,,,,,,,
TA270265BP15,,,,,,,,,,,,
TA270296AC15,,,,,,,,,,,,
TA270416AH15,,,,,,,,,,,,
TA270416AR15,,,,,,,,,,,,
TA270411AC15,,,,,,,,,,,,
TA270411AL15,,,,,,,,,,,,
TA270411AB15,,,,,,,,,,,,
TA270411AD15,,,,,,,,,,,,
TA270344BV15,,,,,,,,,,,,
TA270344CA15,,,,,,,,,,,,
TA270344CE15,,,,,,,,,,,,
TA270344CB15,,,,,,,,,,,,
TA270344BU15,,,,,,,,,,,,
TA270331BG15,,,,,,,,,,,,
TA270331BJ15,,,,,,,,,,,,
TA270331BE15,,,,,,,,,,,,
TA270331BK15,,,,,,,,,,,,
TA270344BY15,,,,,,,,,,,,
TA270331BB15,,,,,,,,,,,,
TA270331AX15,,,,,,,,,,,,
TA270331BF15,,,,,,,,,,,,
TA270344CG15,,,,,,,,,,,,
TA270331BH15,,,,,,,,,,,,
TA270344BX15,,,,,,,,,,,,
TA270331BA15,,,,,,,,,,,,
TA270331AU15,,,,,,,,,,,,
TA270331AV15,,,,,,,,,,,,
TA270331BD15,,,,,,,,,,,,
TA270344CD15,,,,,,,,,,,,
TA270331AL15,,,,,,,,,,,,
TA270331AK15,,,,,,,,,,,,
TA270331AH15,,,,,,,,,,,,
TA270331AQ15,,,,,,,,,,,,
TA270331AE15,,,,,,,,,,,,
TA270331AT15,,,,,,,,,,,,
TA270331AY15,,,,,,,,,,,,
TA270331AS15,,,,,,,,,,,,
TA270331AF15,,,,,,,,,,,,
TA270331AR15,,,,,,,,,,,,
TA270331AM15,,,,,,,,,,,,
TA270331AB15,,,,,,,,,,,,
TA270331AA15,,,,,,,,,,,,
TA270331AG15,,,,,,,,,,,,
TA270331AD15,,,,,,,,,,,,
TA270331AC15,,,,,,,,,,,,
TA270323CC15,,,,,,,,,,,,
TA270323BX15,,,,,,,,,,,,
TA270308CE15,,,,,,,,,,,,
TA270286BT15,,,,,,,,,,,,
TA270323CF15,,,,,,,,,,,,
TA270323BP15,,,,,,,,,,,,
TA270323BN15,,,,,,,,,,,,
TA270323BY15,,,,,,,,,,,,
TA270323BW15,,,,,,,,,,,,
TA270394CD15,,,,,,,,,,,,
TA270416BT15,,,,,,,,,,,,
TA270416BC15,,,,,,,,,,,,
TA270416BH15,,,,,,,,,,,,
TA270416AX15,,,,,,,,,,,,
TA270416AG15,,,,,,,,,,,,
TA270416AV15,,,,,,,,,,,,
TA270359CE15,,,,,,,,,,,,
TA270359CB15,,,,,,,,,,,,
TA270359BV15,,,,,,,,,,,,
TA270359CH15,,,,,,,,,,,,
TA270359CF15,,,,,,,,,,,,
TA270359CG15,,,,,,,,,,,,
TA270359BY15,,,,,,,,,,,,
TA270359BS15,,,,,,,,,,,,
TA270359BX15,,,,,,,,,,,,
TA270359BT15,,,,,,,,,,,,
TA270359CC15,,,,,,,,,,,,
TA270359BU15,,,,,,,,,,,,
TA270359CD15,,,,,,,,,,,,
TA270359BR15,,,,,,,,,,,,
TA270359BN15,,,,,,,,,,,,
TA270359BQ15,,,,,,,,,,,,
TA270359BH15,,,,,,,,,,,,
TA270359BJ15,,,,,,,,,,,,
TA270359BP15,,,,,,,,,,,,
TA270359BM15,,,,,,,,,,,,
TA270359BG15,,,,,,,,,,,,
TA270359BD15,,,,,,,,,,,,
TA270359BF15,,,,,,,,,,,,
TA270359BE15,,,,,,,,,,,,
TA270359BW15,,,,,,,,,,,,
TA270359BC15,,,,,,,,,,,,
TA270359BL15,,,,,,,,,,,,
TA270359AX15,,,,,,,,,,,,
TA270359AW15,,,,,,,,,,,,
TA270359BB15,,,,,,,,,,,,
TA270359AV15,,,,,,,,,,,,
TA270359AU15,,,,,,,,,,,,
TA270359AK15,,,,,,,,,,,,
TA270359AT15,,,,,,,,,,,,
TA270359AN15,,,,,,,,,,,,
TA270359AR15,,,,,,,,,,,,
TA270359BZ15,,,,,,,,,,,,
TA270359AM15,,,,,,,,,,,,
TA270359AH15,,,,,,,,,,,,
TA270359AJ15,,,,,,,,,,,,
TA270359AD15,,,,,,,,,,,,
TA270359AG15,,,,,,,,,,,,
TA270359AC15,,,,,,,,,,,,
TA270359AS15,,,,,,,,,,,,
TA270359AL15,,,,,,,,,,,,
TA270359AP15,,,,,,,,,,,,
TA270359AY15,,,,,,,,,,,,
TA270359AQ15,,,,,,,,,,,,
TA270359AE15,,,,,,,,,,,,
TA270332AR15,,,,,,,,,,,,
TA270332AE15,,,,,,,,,,,,
TA270332AD15,,,,,,,,,,,,
TA270332AZ15,,,,,,,,,,,,
TA270335AV15,,,,,,,,,,,,
TA270335BC15,,,,,,,,,,,,
TA270335AX15,,,,,,,,,,,,
TA270394BC15,,,,,,,,,,,,
TA270324AA15,,,,,,,,,,,,
TA270324AG15,,,,,,,,,,,,
TA270324AN15,,,,,,,,,,,,
TA270324AD15,,,,,,,,,,,,
TA270324AH15,,,,,,,,,,,,
TA270394AT15,,,,,,,,,,,,
TA270394AA15,,,,,,,,,,,,
TA270324AC15,,,,,,,,,,,,
TA270394BD15,,,,,,,,,,,,
TA270394AY15,,,,,,,,,,,,
TA270386BG15,,,,,,,,,,,,
TA270386BL15,,,,,,,,,,,,
TA270335AN16,,,,,,,,,,,,
TA270386AA16,,,,,,,,,,,,
TA270335AJ16,,,,,,,,,,,,
TA270386AQ16,,,,,,,,,,,,
TA270335AP16,,,,,,,,,,,,
TA270386AB16,,,,,,,,,,,,
TA270335AK16,,,,,,,,,,,,
TA270335AG16,,,,,,,,,,,,
TA270335AF16,,,,,,,,,,,,
TA270335AB16,,,,,,,,,,,,
TA270335AM16,,,,,,,,,,,,
TA270335AC16,,,,,,,,,,,,
TA270335AR16,,,,,,,,,,,,
TA270335AW16,,,,,,,,,,,,
TA270335BA16,,,,,,,,,,,,
TA270335AS16,,,,,,,,,,,,
TA270335AZ16,,,,,,,,,,,,
TA270335AY16,,,,,,,,,,,,
TA270416BB16,,,,,,,,,,,,
TA270416AM16,,,,,,,,,,,,
TA270416AZ16,,,,,,,,,,,,
TA270416AY16,,,,,,,,,,,,
TA270416AU16,,,,,,,,,,,,
TA270416AQ16,,,,,,,,,,,,
TA270416AJ16,,,,,,,,,,,,
TA270416BF16,,,,,,,,,,,,
TA270416AE16,,,,,,,,,,,,
TA270416AL16,,,,,,,,,,,,
TA270416AF16,,,,,,,,,,,,
TA270416AD16,,,,,,,,,,,,
TA270272AQ16,,,,,,,,,,,,
TA270323CG16,,,,,,,,,,,,
TA270323BT16,,,,,,,,,,,,
TA270272AW16,,,,,,,,,,,,
TA270323BU16,,,,,,,,,,,,
TA270340BP16,,,,,,,,,,,,
TA270323CD16,,,,,,,,,,,,
TA270309AW16,,,,,,,,,,,,
TA270309BC16,,,,,,,,,,,,
TA270309BE16,,,,,,,,,,,,
TA270309AX16,,,,,,,,,,,,
TA270323CE16,,,,,,,,,,,,
TA270309BB16,,,,,,,,,,,,
TA270323BS16,,,,,,,,,,,,
TA270309BK16,,,,,,,,,,,,
TA270309BF16,,,,,,,,,,,,
TA270323BV16,,,,,,,,,,,,
TA270272AS16,,,,,,,,,,,,
TA270272AT16,,,,,,,,,,,,
TA270309BM16,,,,,,,,,,,,
TA270272AR16,,,,,,,,,,,,
TA270309BL16,,,,,,,,,,,,
TA270333AB16,,,,,,,,,,,,
TA270333AG16,,,,,,,,,,,,
TA270333AA16,,,,,,,,,,,,
TA270337AJ16,,,,,,,,,,,,
TA270333AE16,,,,,,,,,,,,
TA270333AM16,,,,,,,,,,,,
TA270333AD16,,,,,,,,,,,,
TA270333AZ16,,,,,,,,,,,,
TA270333AH16,,,,,,,,,,,,
TA270333AJ16,,,,,,,,,,,,
TA270333AC16,,,,,,,,,,,,
TA270333AK16,,,,,,,,,,,,
TA270333AV16,,,,,,,,,,,,
TA270333AN16,,,,,,,,,,,,
TA270333CH16,,,,,,,,,,,,
TA270333AX16,,,,,,,,,,,,
TA270333AS16,,,,,,,,,,,,
TA270333BC16,,,,,,,,,,,,
TA270333AF16,,,,,,,,,,,,
TA270333AU16,,,,,,,,,,,,
TA270333AW16,,,,,,,,,,,,
TA270411AP16,,,,,,,,,,,,
TA270411AA16,,,,,,,,,,,,
TA270411AE16,,,,,,,,,,,,
TA270411AS16,,,,,,,,,,,,
TA270411AU16,,,,,,,,,,,,
TA270411AG16,,,,,,,,,,,,
TA270411AH16,,,,,,,,,,,,
TA270411AT16,,,,,,,,,,,,
TA270411AY16,,,,,,,,,,,,
TA270411AM16,,,,,,,,,,,,
TA270411AN16,,,,,,,,,,,,
TA270411BC16,,,,,,,,,,,,
TA270411AV16,,,,,,,,,,,,
TA270411AW16,,,,,,,,,,,,
TA270411AK16,,,,,,,,,,,,
TA270411BR16,,,,,,,,,,,,
TA270411BA16,,,,,,,,,,,,
TA270411BK16,,,,,,,,,,,,
TA270411BN16,,,,,,,,,,,,
TA270411AQ16,,,,,,,,,,,,
TA270411BE16,,,,,,,,,,,,
TA270411BU16,,,,,,,,,,,,
TA270411AX16,,,,,,,,,,,,
TA270411BP16,,,,,,,,,,,,
TA270411BW16,,,,,,,,,,,,
TA270411AZ16,,,,,,,,,,,,
TA270411AF16,,,,,,,,,,,,
TA270411BG16,,,,,,,,,,,,
TA270411BH16,,,,,,,,,,,,
TA270411BB16,,,,,,,,,,,,
TA270411BF16,,,,,,,,,,,,
TA270411BS16,,,,,,,,,,,,
TA270411CC16,,,,,,,,,,,,
TA270411AR16,,,,,,,,,,,,
TA270411CB16,,,,,,,,,,,,
TA270411BD16,,,,,,,,,,,,
TA270411BL16,,,,,,,,,,,,
TA270411BV16,,,,,,,,,,,,
TA270411CA16,,,,,,,,,,,,
TA270411BZ16,,,,,,,,,,,,
TA270411CE16,,,,,,,,,,,,
TA270411BM16,,,,,,,,,,,,
TA270411BT16,,,,,,,,,,,,
TA270411CD16,,,,,,,,,,,,
TA270411BX16,,,,,,,,,,,,
TA270411CF16,,,,,,,,,,,,
TA270411BY16,,,,,,,,,,,,
TA270411BJ16,,,,,,,,,,,,
TA270411CG16,,,,,,,,,,,,
TA270411CH16,,,,,,,,,,,,
TA270416BU16,,,,,,,,,,,,
TA270416BK16,,,,,,,,,,,,
TA270416BG16,,,,,,,,,,,,
TA270416BJ16,,,,,,,,,,,,
TA270416BD16,,,,,,,,,,,,
TA270416BE16,,,,,,,,,,,,
TA270416AB16,,,,,,,,,,,,
TA270416AN16,,,,,,,,,,,,
TA270416AA16,,,,,,,,,,,,
TA270416AC16,,,,,,,,,,,,
TA270330AH16,,,,,,,,,,,,
TA270386CH16,,,,,,,,,,,,
TA270324AF16,,,,,,,,,,,,
TA270332AW16,,,,,,,,,,,,
TA270332AU16,,,,,,,,,,,,
TA270332AY16,,,,,,,,,,,,
TA270332BB16,,,,,,,,,,,,
TA270332AV16,,,,,,,,,,,,
TA270332AP16,,,,,,,,,,,,
TA270332BP16,,,,,,,,,,,,
TA270332BF16,,,,,,,,,,,,
TA270332BD16,,,,,,,,,,,,
TA270332BW16,,,,,,,,,,,,
TA270305AA16,,,,,,,,,,,,
TA270305CH16,,,,,,,,,,,,
TA270298AY16,,,,,,,,,,,,
TA270322CE16,,,,,,,,,,,,
TA270298AX16,,,,,,,,,,,,
TA270324AS16,,,,,,,,,,,,
TA270324AU16,,,,,,,,,,,,
TA270268BF16,,,,,,,,,,,,
TA270298AW16,,,,,,,,,,,,
TA270301CG16,,,,,,,,,,,,
TA270332AX16,,,,,,,,,,,,
TA270268BH16,,,,,,,,,,,,
TA270298AZ16,,,,,,,,,,,,
TA270301CD16,,,,,,,,,,,,
TA270298AV16,,,,,,,,,,,,
TA270301CF16,,,,,,,,,,,,
TA270301CE16,,,,,,,,,,,,
TA270268AA16,,,,,,,,,,,,
TA270268BK16,,,,,,,,,,,,
TA270265BX16,,,,,,,,,,,,
TA270268BL16,,,,,,,,,,,,
TA270265BQ16,,,,,,,,,,,,
TA270265BT16,,,,,,,,,,,,
TA270268BJ16,,,,,,,,,,,,
TA270259AQ16,,,,,,,,,,,,
TA270265BR16,,,,,,,,,,,,
TA270268BG16,,,,,,,,,,,,
TA270301CH16,,,,,,,,,,,,
TA270265BP16,,,,,,,,,,,,
TA270296AC16,,,,,,,,,,,,
TA270416AH16,,,,,,,,,,,,
TA270416AR16,,,,,,,,,,,,
TA270411AC16,,,,,,,,,,,,
TA270411AL16,,,,,,,,,,,,
TA270411AB16,,,,,,,,,,,,
TA270411AD16,,,,,,,,,,,,
TA270344BV16,,,,,,,,,,,,
TA270344CA16,,,,,,,,,,,,
TA270344CE16,,,,,,,,,,,,
TA270344CB16,,,,,,,,,,,,
TA270344BU16,,,,,,,,,,,,
TA270331BG16,,,,,,,,,,,,
TA270331BJ16,,,,,,,,,,,,
TA270331BE16,,,,,,,,,,,,
TA270331BK16,,,,,,,,,,,,
TA270344BY16,,,,,,,,,,,,
TA270331BB16,,,,,,,,,,,,
TA270331AX16,,,,,,,,,,,,
TA270331BF16,,,,,,,,,,,,
TA270344CG16,,,,,,,,,,,,
TA270331BH16,,,,,,,,,,,,
TA270344BX16,,,,,,,,,,,,
TA270331BA16,,,,,,,,,,,,
TA270331AU16,,,,,,,,,,,,
TA270331AV16,,,,,,,,,,,,
TA270331BD16,,,,,,,,,,,,
TA270344CD16,,,,,,,,,,,,
TA270331AL16,,,,,,,,,,,,
TA270331AK16,,,,,,,,,,,,
TA270331AH16,,,,,,,,,,,,
TA270331AQ16,,,,,,,,,,,,
TA270331AE16,,,,,,,,,,,,
TA270331AT16,,,,,,,,,,,,
TA270331AY16,,,,,,,,,,,,
TA270331AS16,,,,,,,,,,,,
TA270331AF16,,,,,,,,,,,,
TA270331AR16,,,,,,,,,,,,
TA270331AM16,,,,,,,,,,,,
TA270331AB16,,,,,,,,,,,,
TA270331AA16,,,,,,,,,,,,
TA270331AG16,,,,,,,,,,,,
TA270331AD16,,,,,,,,,,,,
TA270331AC16,,,,,,,,,,,,
TA270323CC16,,,,,,,,,,,,
TA270323BX16,,,,,,,,,,,,
TA270308CE16,,,,,,,,,,,,
TA270286BT16,,,,,,,,,,,,
TA270323CF16,,,,,,,,,,,,
TA270323BP16,,,,,,,,,,,,
TA270323BN16,,,,,,,,,,,,
TA270323BY16,,,,,,,,,,,,
TA270323BW16,,,,,,,,,,,,
TA270394CD16,,,,,,,,,,,,
TA270416BT16,,,,,,,,,,,,
TA270416BC16,,,,,,,,,,,,
TA270416BH16,,,,,,,,,,,,
TA270416AX16,,,,,,,,,,,,
TA270416AG16,,,,,,,,,,,,
TA270416AV16,,,,,,,,,,,,
TA270359CE16,,,,,,,,,,,,
TA270359CB16,,,,,,,,,,,,
TA270359BV16,,,,,,,,,,,,
TA270359CH16,,,,,,,,,,,,
TA270359CF16,,,,,,,,,,,,
TA270359CG16,,,,,,,,,,,,
TA270359BY16,,,,,,,,,,,,
TA270359BS16,,,,,,,,,,,,
TA270359BX16,,,,,,,,,,,,
TA270359BT16,,,,,,,,,,,,
TA270359CC16,,,,,,,,,,,,
TA270359BU16,,,,,,,,,,,,
TA270359CD16,,,,,,,,,,,,
TA270359BR16,,,,,,,,,,,,
TA270359BN16,,,,,,,,,,,,
TA270359BQ16,,,,,,,,,,,,
TA270359BH16,,,,,,,,,,,,
TA270359BJ16,,,,,,,,,,,,
TA270359BP16,,,,,,,,,,,,
TA270359BM16,,,,,,,,,,,,
TA270359BG16,,,,,,,,,,,,
TA270359BD16,,,,,,,,,,,,
TA270359BF16,,,,,,,,,,,,
TA270359BE16,,,,,,,,,,,,
TA270359BW16,,,,,,,,,,,,
TA270359BC16,,,,,,,,,,,,
TA270359BL16,,,,,,,,,,,,
TA270359AX16,,,,,,,,,,,,
TA270359AW16,,,,,,,,,,,,
TA270359BB16,,,,,,,,,,,,
TA270359AV16,,,,,,,,,,,,
TA270359AU16,,,,,,,,,,,,
TA270359AK16,,,,,,,,,,,,
TA270359AT16,,,,,,,,,,,,
TA270359AN16,,,,,,,,,,,,
TA270359AR16,,,,,,,,,,,,
TA270359BZ16,,,,,,,,,,,,
TA270359AM16,,,,,,,,,,,,
TA270359AH16,,,,,,,,,,,,
TA270359AJ16,,,,,,,,,,,,
TA270359AD16,,,,,,,,,,,,
TA270359AG16,,,,,,,,,,,,
